Close,High,Low,Open,Volume,LogClose,EWMA_LogClose,RSI,MACD,MACD_signal,ADX,CCI,BB_upper,BB_middle,BB_lower,Target
-2.7128460334118967,-2.7535063295543134,-2.704525890487208,-2.7300447920187443,-0.26709922565183963,0.24384932402770607,0.46755442781872614,0.6788502567178557,-0.049749124889683076,-0.17838546201576877,-1.0116645554312154,1.1617300068956962,-2.8393109219755095,-2.7124397103277658,-2.539760754884705,0
-2.714753285951787,-2.751596214743678,-2.679789794484238,-2.71098847271727,-0.19683774899013814,-0.07149323066650044,0.34260356706424305,0.6517446190385993,-0.00674462002627875,-0.14388245534085256,-1.028010706099321,1.0200592102663222,-2.8373777648772163,-2.7118763769173024,-2.540531625690914,0
-2.724292410388572,-2.7401324687790405,-2.698818585267566,-2.71098847271727,-0.17126500226683483,-0.1976575620347806,0.16921901862379504,0.5110793058931681,0.014513186612493702,-0.11177238025018471,-1.0824572952077685,0.7819667008772445,-2.836784126880266,-2.7116886304111576,-2.5407396007220107,0
-2.7777101717571457,-2.76114965482888,-2.7349738586196137,-2.7205166323680072,-0.2899769754325864,-0.9241067675140643,-0.382331604185357,-0.18229268944163035,-0.027091721569221863,-0.09490654672621457,-1.1373171190709652,0.2134919299175197,-2.836999470761109,-2.7118763675281,-2.5408971929981328,1
-2.7586319228835756,-2.79745310929025,-2.7692243500142477,-2.7643448328190456,0.23149007083661743,0.276015811922941,-0.15677545883073069,0.03217102454200403,-0.042162876270695225,-0.08460968412667828,-1.1332120334975397,-0.15368848551708506,-2.844199684961836,-2.7143175321789337,-2.53869412262376,1
-2.7300145495732204,-2.749685908864242,-2.7197498745534108,-2.754816673168308,0.016007561009862545,0.43355401879841504,0.11661621201876851,0.33145005460273463,-0.02636419694712776,-0.07302211987907208,-1.2155037053408726,0.5165112659524402,-2.8461646810712393,-2.714880856200195,-2.5378924641254987,1
-2.714753285951787,-2.7573290430700075,-2.6950114950955437,-2.7281397317781764,-0.3411736606103323,0.2123291609389195,0.21553765220971946,0.48162477441818335,-0.0004345210378204681,-0.05825373943279833,-1.2919174006239675,0.6467483853647297,-2.838737229090479,-2.711970222002764,-2.5394006368946256,0
-2.724292410388572,-2.747775602984806,-2.683594791489271,-2.71098847271727,-0.2312716192390288,-0.1976575620347806,0.06525599737918487,0.3493943448785805,0.0073736606484274565,-0.04478332783403852,-1.3458387705172288,0.6251616556486645,-2.8385656067111174,-2.7046467092718505,-2.5253006837645526,0
-2.7376464214701146,-2.7535063295543134,-2.7007210837700826,-2.7205166323680072,-0.030334166440483635,-0.26082068571079375,-0.09332339053106865,0.16442533414909286,-0.0030679107857249986,-0.036221110128424105,-1.3986542193039273,0.2950244739233165,-2.8380313615386727,-2.6995765207935922,-2.5159405261548025,0
-2.7758029192172553,-2.7707030949140816,-2.754002649402942,-2.735760353866834,0.11178894131756233,-0.6716587809258762,-0.4547676835996724,-0.3159406736239942,-0.05345429950196137,-0.040055655570579586,-1.3611841362024124,-0.7767495945404697,-2.842397504686818,-2.696102449904454,-2.5049537567022777,1
-2.6727798029525096,-2.711472148523436,-2.729264269945075,-2.770062681425454,1.660439540395943,1.663358892435713,0.5663689468147461,0.6806988937944403,0.012099352430337416,-0.029222788505175647,-1.4237557687353453,0.9386098272658076,-2.835174551793576,-2.6872765707778488,-2.494741720545741,1
-2.651794301539049,-2.6751686940620654,-2.6436347114200975,-2.6690632363116733,1.6731598599109634,0.30612458177977653,0.6364143177426977,0.834934346190359,0.08251902400811599,-0.005624162988996278,-1.4285755048224444,1.9893441923843316,-2.818868657342282,-2.679952954765695,-2.496233819014969,1
-2.3217419315037082,-2.354174444680905,-2.5846458405675965,-2.625235035860635,1.4001196794758697,5.365235663552131,3.5468760785462043,2.1387454168872657,0.4770165695613419,0.09690704845710996,-1.1879253364251738,3.3847503774371424,-2.680056000721925,-2.6561983365260033,-2.584110441926788,0
-2.5201538119639486,-2.279657038809927,-2.537073863609276,-2.310805767386306,2.2721443978943157,-3.2807772086513007,1.0521308492137562,0.7196013564395153,0.5719410078952188,0.19906052976739286,-0.9352614393973275,1.7585880657535662,-2.651585576802933,-2.6421145318041974,-2.5841899262288623,0
-2.7395536740100055,-2.5299567869046053,-2.7178473760508943,-2.5128023708555487,0.47988721243974336,-3.653673263117418,-1.1993239490707255,-0.291845432536857,0.4092724641638384,0.246289818546976,-0.8973023603388421,0.07921918719963665,-2.6523803680634193,-2.6388283107024435,-2.577020452971334,0
-2.7490927984467906,-2.778346229119847,-2.8586609987112475,-2.731950042822505,0.7874537385090117,-0.1978154141018229,-1.0924470627713785,-0.3284941953371486,0.26464948248255976,0.25340627386315123,-0.9716673260909569,-0.8429319042163973,-2.653654849982183,-2.6359175638345707,-2.570118807586578,0
-2.8483010280667784,-2.778346229119847,-2.8206034171445906,-2.7510063621239795,-0.13278863660410933,-1.6851685989263443,-1.8438146337510437,-0.6934659099536472,0.042661920507787464,0.21202747838116914,-1.0407205085750633,-0.9001262844995633,-2.6497768127021875,-2.6399549587449704,-2.5817311937148038,1
-2.7300145495732204,-2.7038290143176704,-2.7939625391842076,-2.8310419503742064,0.07029886890228429,1.9208464038292308,-0.4249105601672631,-0.19827375179832918,-0.011469092515526242,0.1674460832858574,-1.057269602948716,-0.40746645784704094,-2.649430790115085,-2.6380771181153935,-2.5784076590993488,0
-2.7929737247684465,-2.7210255886086374,-2.7768362469033954,-2.7281397317781764,0.3555391948101771,-1.082471443054312,-0.9577494547583086,-0.4291819007148798,-0.12175512886322847,0.10839506299001395,-1.0726366191528223,-0.561299313275262,-2.6489169957030243,-2.6400488319980386,-2.5827449858409763,1
-2.7853420436540404,-2.7993634151696862,-2.8225057253592,-2.78340115212052,-0.003577404516314475,0.0865360716251859,-0.7344314616152873,-0.39683616930103544,-0.20144853822854072,0.04425543979581704,-1.1245447329490408,-0.7725851131483614,-2.6491390503161303,-2.642771729078531,-2.587834448454313,0
-2.8273155266533174,-2.810826970065523,-2.8244082238617163,-2.781496091879952,-0.3255585312666957,-0.7362443051760433,-1.0157345025932305,-0.5568495719420332,-0.30779651623924115,-0.02960710662812063,-1.1743324149080425,-0.8138695392400419,-2.648863065163222,-2.648405250967257,-2.599074960550685,0
-2.888364969136297,-2.8643271898866614,-2.851048911534192,-2.819608730482901,0.02269716432744628,-1.0547988289082728,-1.425544529250933,-0.7801783395984174,-0.4536324416019445,-0.1196213214352,-1.2435462720667907,-0.9719454070730247,-2.645181375887521,-2.6569494070534097,-2.619276523880068,0
-2.888364969136297,-2.902540950227468,-2.8948137983204907,-2.880590286189972,0.02531124530787952,-0.039973067577713864,-1.188519371096551,-0.7801783395984169,-0.5653242706012159,-0.21531669264822906,-1.2922717304544948,-0.9843405754379457,-2.6427477974843474,-2.665024102982171,-2.6373574225200405,1
-2.8463937755268875,-2.8681476105767323,-2.8586609987112475,-2.8786827486278925,-0.21268241545081848,0.6579844823187767,-0.6009674006067194,-0.5600411965792471,-0.6053912459652185,-0.3003691009964997,-1.3595953431725594,-0.7148460142117022,-2.6418669491568143,-2.668404310007439,-2.6447931413569923,1
-2.8139594169643956,-2.8184702953400897,-2.814893828470052,-2.8424776475870233,-0.19339304088831646,0.4985794077312865,-0.210141639337311,-0.39306119249584004,-0.5987924306938865,-0.36701176384255235,-1.3807018590253457,-0.4513709772642476,-2.6424533996106314,-2.6711272070879315,-2.6495304497462615,1
-2.7929737247684465,-2.810826970065523,-2.7939625391842076,-2.8100805708321634,-0.2090874348479106,0.3081047669427838,0.0022042258681488104,-0.28443503935015346,-0.5676005180459095,-0.4137117196892628,-1.394006691145936,-0.327976624504718,-2.6444978278521583,-2.6742256910727473,-2.653590383208579,1
-2.7204754251364354,-2.7592393489494436,-2.754002649402942,-2.7891190007269286,-0.15351798502317343,1.1602461951912808,0.656518063848076,0.07248017615404662,-0.4639831249599824,-0.4290998508468204,-1.3647066760648037,0.17254513961787735,-2.6448866758373364,-2.674507301442758,-2.6537631601879528,1
-2.7185681725965445,-2.701918708438234,-2.7083329806592302,-2.7167040345653595,-0.11714378302948866,-0.008445631463066764,0.5327666971442392,0.08163698194038227,-0.3781350519777794,-0.42320646633514125,-1.2955280599260184,0.9292376718861931,-2.6445146648847695,-2.6742255877915073,-2.653573910617675,1
-2.714753285951787,-2.7401324687790405,-2.689304189875902,-2.714798974324791,-0.2623994944640235,0.023080837531875745,0.4492953437628854,0.10120032823934359,-0.30520542885871427,-0.403027197322426,-1.2312907735114322,1.0171150273220588,-2.643124669491358,-2.6730989209705767,-2.6527225235791754,1
-2.642255177102264,-2.6751686940620654,-2.6778874862696287,-2.71098847271727,-0.34367379870532655,1.1564635720717666,1.0201866277621818,0.45858178083822526,-0.17187800597811811,-0.35861200406502425,-1.126343691348464,1.2344141953548202,-2.633657621121556,-2.666526478767069,-2.649068768378458,1
-2.558310309711089,-2.589187733295251,-2.5998675411789027,-2.6385736971188933,-0.10765679930706987,1.3410210205989086,1.5913630852068397,0.8133014477917413,0.019141466983167214,-0.28257460285955877,-0.9782251680196471,1.5617664936517326,-2.6180750453821053,-2.6608929568783473,-2.653154060207262,0
-2.6899507992861893,-2.5700808531248476,-2.6721778975950903,-2.5547253205028264,-0.10142461887740781,-2.2076951494704304,0.057344345392657536,0.05432008566000478,0.029227844127246286,-0.21960588846652,-0.9245181978948275,0.8702213408521836,-2.621598069867351,-2.66277079750792,-2.6534073220223386,1
-2.651794301539049,-2.6637049480974277,-2.645537209922614,-2.6862144953725795,-0.40185732951049696,0.5895300699215082,0.37976987830498676,0.2230977089724188,0.07383280063855885,-0.15977253695007299,-0.8746474399217808,0.6592396283455033,-2.7091591870993574,-2.679014053229313,-2.600428748541543,0
-2.688043355963811,-2.6942755742324684,-2.6721778975950903,-2.6481018567696304,-0.33813353231912724,-0.6379843783100814,-0.04870025262374767,0.03049131547722109,0.06767918170259941,-0.11321071669489309,-0.8591068141988955,0.3776647892021836,-2.7443025881434067,-2.687276598945455,-2.5825609606895066,1
-2.6479794148942917,-2.6675253687874987,-2.6721778975950903,-2.682403993765058,-0.15617830369624855,0.620922843570249,0.31071048188204886,0.21741680901933522,0.1011038122346383,-0.06887364329020715,-0.8244752900046358,0.4620887972959335,-2.7335684062088568,-2.682769847158904,-2.5841556247432402,0
-2.7662637947804702,-2.6675253687874987,-2.744488254011278,-2.642386294921541,1.3485283225645017,-1.9942745696462998,-0.8701010006605083,-0.3736329322727977,0.0006591317974106022,-0.05470305155502076,-0.8733192633907565,-0.06367170415171312,-2.7342736529372664,-2.68361490360982,-2.5851201949112914,1
-2.6994899237229744,-2.7038290143176704,-2.7273617714425584,-2.754816673168308,0.890646360408742,1.0644137520958141,-0.11123217301050833,-0.056434023956236014,-0.011280160223305859,-0.045898277998443836,-0.9186743815350115,-0.037143886500945175,-2.731528101248489,-2.6762912875976665,-2.5735075005971755,1
-2.123327570871112,-1.9758572619629118,-2.2877972752113998,-1.931584632160577,1.7962198275312196,9.367689914158433,5.192401775023668,1.4990256276238523,0.5754265286319236,0.08555536538077756,-0.66275446300078,3.340956141524584,-2.553032145822101,-2.646433687311862,-2.68784600871104,1
-1.9935947154008784,-1.9968744480127512,-2.0689661812031246,-2.1088093544802557,1.778958306060298,2.0488710966986536,5.404194975508059,1.6951051298570967,1.1607073268660504,0.3148257477414235,-0.42511453864756515,2.1281748972164714,-2.3889793852308783,-2.6070929073438793,-2.769753805391478,1
-1.8657712110779148,-1.9013400471607351,-2.0442278017452575,-1.9887535900650004,1.7467306342888924,2.0077705934978307,5.5543011546257715,1.8666111393278826,1.7362176162218048,0.6202777070088727,-0.18638489960781504,1.5293769625897067,-2.2259226054079266,-2.5618369857279535,-2.839176701910603,1
-1.795180354768282,-1.7656815800884764,-1.8272992062394993,-1.8629822638016558,2.8273765192152687,1.0865295115946436,5.157569335169197,1.9546515523243961,2.2380594286923055,0.9710536941307094,0.057964684790117946,1.3025083271335853,-2.077731724747235,-2.5110413028059413,-2.8834419505958326,1
-1.770379966710064,-1.7083609395772668,-1.758795939995334,-1.7905674882032792,1.1803651371182362,0.3550626413721142,4.420450258367352,1.9856626777406667,2.628896261381684,1.3345505489897476,0.2936268925051353,1.0533277202688462,-1.9527977712224605,-2.4560205911378263,-2.8970014425405592,1
-1.695974414538162,-1.662504045030695,-1.7302527538203416,-1.769605918098044,1.558330201580966,1.1429247596924674,4.261677985627873,2.078290214783522,2.9798407376083063,1.6997650142032126,0.5193734520509566,0.9049369907158296,-1.832346678839008,-2.3973380714636345,-2.899095666262874,1
-1.652093488216506,-1.6911643652862998,-1.6712638829678403,-1.6933806408921461,1.0482392790478356,0.6560481586783985,3.857192967106817,2.1317672719233087,3.2638212509526645,2.0521540110383776,0.7289952573435042,0.7833662974255757,-1.7208386805617881,-2.3385615658659287,-2.8923641531668154,0
-1.6826205942391077,-1.6682368733570243,-1.6731663814703568,-1.6476450934422204,0.3915831275707054,-0.5240563588439644,2.8607152905096234,1.9758001509498406,3.4148035715005616,2.3660806676173385,0.9274139860712042,0.6689569267649627,-1.6325541327526691,-2.28288365692348,-2.869225264828255,0
-1.6845278467789981,-1.710271245456703,-1.701709567645349,-1.6743243215906716,0.20851489163208953,-0.07023628804424345,2.301353142145844,1.965594556412057,3.4895955980121234,2.6330814727050815,1.0829411257718284,0.5648789476441834,-1.5584864472320799,-2.2283324054127602,-2.834541787727436,1
-1.592951489055905,-1.631933418895654,-1.6465256937978807,-1.6819472304376482,0.40540324363213676,1.4105937006395777,2.678826656865308,2.099273444783667,3.6009556324577683,2.87029575985903,1.242684283414503,0.6041429309114842,-1.4771953797384152,-2.172842242976452,-2.805010080147055,0
-1.612029737929475,-1.6223799788104523,-1.5856343244428632,-1.5904761355377972,0.14641106502935217,-0.3417489666907156,1.9994120402875677,1.9903431404470016,3.6247454183222265,3.0651117597930253,1.3928534728728819,0.5801307436915414,-1.413141592625261,-2.118384864718805,-2.7608319744278904,1
-1.5586119765609014,-1.5650593382992428,-1.5704105306645677,-1.6095324548392715,1.0033622956465384,0.8044191608381174,2.089923871392203,2.0732598392395825,3.654965964617352,3.2273727581352882,1.5433160226633695,0.6123827146666544,-1.3531480941917247,-2.061486321810315,-2.707974724712287,1
-1.5319018557904367,-1.5650593382992428,-1.5304504505953949,-1.558081154978064,0.3725992520488731,0.3815912630628921,1.9255196787053455,2.114448622500874,3.6621357610971246,3.3587018959136916,1.6830312474688225,0.6613796734063633,-1.2971985108262776,-2.0068411970465228,-2.6555989500281756,1
-1.5185457461015146,-1.5440421522494034,-1.5304504505953949,-1.5256840782232046,0.5641207290101281,0.17066318082395765,1.6720515046584865,2.135716507104045,3.637291597436554,3.458497057501982,1.8170513155961003,0.7750712944307224,-1.2459315555406614,-1.9556700398906295,-2.6054649593549453,1
-1.4803892483543744,-1.5058283919085969,-1.4847809721395906,-1.5161559185724673,0.8809050693767927,0.56118901970055,1.6849106114840733,2.197471742202657,3.613411785473427,3.533269526731457,1.9492837245424577,0.95391146662219,-1.2131182339009918,-1.8961424637655175,-2.521219415681259,1
-1.4174323625490157,-1.4542384779668944,-1.4657521813562624,-1.4761382197289503,1.007269380674779,0.9500000486168454,1.9147067676835172,2.2951837614195156,3.6163230441495573,3.5937048279235713,2.082151486376364,1.0772336013064876,-1.183447793266091,-1.8353943569556086,-2.4315590455269063,1
-1.3449342536994926,-1.3510632357347363,-1.3820249310458943,-1.4151587602170055,1.7961884519540696,1.0970783176600112,2.1856685194673946,2.3988546336996706,3.6501029909223175,3.6492160300818903,2.223345231505976,1.3781087240375083,-1.167345266176158,-1.769294348016191,-2.318361347860575,1
-1.2991458840554577,-1.333866470374968,-1.3287456488679317,-1.3408387338148682,0.6789933223404361,0.6765444538567317,2.1701989214570947,2.4603819187728897,3.6799359693394287,3.699951007312886,2.357199588615354,1.3162979466292581,-1.163040286843942,-1.7029126160363208,-2.1932136512115017,0
-1.3601976159283053,-1.3357767762544042,-1.3192312534762676,-1.2951031863649427,0.6692173530390053,-0.9956173128158364,1.2145044628555106,2.020688862318199,3.5953479023715373,3.7226022810814916,2.4814929202169194,1.0208940702134368,-1.2320435412555464,-1.6337142263933317,-1.9917337602511036,1
-1.352565934813899,-1.364437096510009,-1.4162777058954252,-1.3522721442693661,0.6804663231203137,0.0796077306115517,1.0389598696527984,2.0351387597312782,3.4934280811957086,3.7191114328552546,2.4683787482356103,0.67273712036586,-1.3562382918142406,-1.5674264709477694,-1.7425862511258086,0
-1.4441424833194805,-1.39500772264505,-1.4295969080042148,-1.3522721442693661,0.8524721910943547,-1.477193079801521,0.0173542816492329,1.4029719271720271,3.276030233772247,3.6702200331146577,2.439856798990646,0.36011599379219783,-1.3848810583338322,-1.5340009359089606,-1.6497945684170792,0
-1.4803892483543744,-1.444685037881693,-1.47336407824541,-1.4380255811260012,0.7270474957646984,-0.6102316311717796,-0.329570579436372,1.172570663347519,3.0281138625975057,3.5785368083228213,2.359970141098072,0.056581884996261,-1.40927351714065,-1.5087439512735776,-1.5770223054235737,1
-1.4346033588826954,-1.459971497362025,-1.4923928690287382,-1.4761382197289503,0.9308335206992179,0.6802296740925567,0.1143543505408287,1.3072005083396812,2.8443302163253055,3.4662193225507334,2.2629221970909636,-0.016004896914218757,-1.4173911265165626,-1.4875243803270026,-1.5278428152848786,1
-1.3754588795497384,-1.3873643973704832,-1.3915393264375584,-1.430402481715832,1.7736558335219714,0.8884885799261649,0.5950159926735319,1.4713545185650518,2.726764712830825,3.3514358351923317,2.207517978941321,0.46958804545567057,-1.4146943856864094,-1.4668681334016844,-1.490211699999115,0
-1.4517718750440192,-1.4026508568508154,-1.421987294569964,-1.3713284635708407,2.3428897189825917,-1.238343734346443,-0.21117031218634963,0.9823363149243327,2.521701995115093,3.2161259604625703,2.1190380205536243,0.058298322490363326,-1.4247910063017724,-1.451188098420317,-1.4499104010114465,1
-1.0186965795264211,-1.0243336741328222,-1.321133751978784,-1.356084742072014,3.412651581330297,6.714757563087321,3.6144782837273177,1.9134299340096592,2.7795921198494353,3.1625630775307805,2.1647272588427673,2.0901489851117288,-1.3300543879453595,-1.4178564272453742,-1.476536103098747,0
-1.1846763908140368,-1.003316679151784,-1.1460698282117043,-1.0187865564935628,3.3237298929952566,-2.615644017697239,1.4825523131437044,1.1651814740795272,2.774939184869196,3.118726126861267,2.211890549065574,1.6457122027174058,-1.2964959612225093,-1.3948528795330928,-1.4641574814982037,1
-1.0778387694695104,-1.116047654294767,-1.2221849913450173,-1.1788600197523351,0.9142985915412406,1.6197854789448092,2.1268751472917584,1.3634590501044868,2.848054108645646,3.0991604203137375,2.182210234978079,1.135442288758199,-1.2494329624866427,-1.3650890398299191,-1.4516610693223124,1
-1.0549456339511827,-1.0778338939539607,-1.077564278512642,-1.0759555143979862,1.1326247194654724,0.314806936794699,1.9180886458845745,1.4046974162225168,2.8940609886302435,3.093263509775009,2.1662525092281255,1.1492909605236896,-1.2087113091871997,-1.334104669441944,-1.430658816350268,1
